YEAR,DOY,T2M_MAX,T2M_MIN,T2MDEW,PRECTOTCORR,RH2M,WS2M,GWETPROF,GWETTOP
2018,222,26.92,21.35,21.42,7.82,89.23,5.15,0.91,0.89
2018,223,26.89,21.54,21.56,15.18,89.84,5.69,0.91,0.91
2018,224,25.27,21.42,21.25,18.63,90.9,6.24,0.92,0.92
2018,225,24.43,21.45,21.31,24.22,92.09,6.01,0.93,0.93
2018,226,27.07,21.75,21.94,11.48,90.72,5.15,0.93,0.92
2018,227,24.39,21.79,21.65,14.91,93.75,4.6,0.93,0.92
2018,228,25.23,21.39,21.47,25.95,93.16,5.77,0.94,0.95
2018,229,25.11,21.23,21.35,17.17,92.85,6.19,0.94,0.94
2018,230,26.04,21.02,21.35,11.74,91.15,5.49,0.94,0.93
2018,231,26.16,21.26,21.52,20.31,91.11,5.37,0.95,0.94
2018,232,25.38,21.14,21.47,27.9,92.74,4.98,0.95,0.95
2018,233,23.89,21.36,21.57,35.83,95.24,4.42,0.95,0.97
2018,234,26.0,21.26,21.67,28.81,92.45,4.99,0.96,0.97
2018,235,26.28,21.13,21.48,13.16,91.65,4.44,0.96,0.95
2018,236,26.3,20.89,21.34,11.0,91.09,4.18,0.96,0.95
2018,237,25.6,21.01,21.26,13.03,91.73,4.33,0.96,0.94
2018,238,25.48,20.96,21.27,17.5,91.67,4.39,0.96,0.95
2018,239,25.62,21.29,21.51,14.12,91.82,4.21,0.96,0.95
2018,240,25.86,21.01,21.28,6.94,91.66,3.36,0.96,0.94
2018,241,26.48,20.65,21.31,3.41,91.25,3.16,0.95,0.93
2018,242,26.34,20.1,21.02,3.21,90.95,3.3,0.95,0.92
2018,243,26.09,20.05,20.94,4.47,91.06,3.01,0.94,0.92
2018,244,26.44,20.42,20.95,8.04,90.42,3.28,0.94,0.92
2018,245,26.0,20.71,20.93,13.76,90.73,3.97,0.94,0.93
2018,246,26.22,20.28,20.87,9.04,90.17,3.98,0.94,0.92
2018,247,26.24,19.8,20.43,3.16,90.18,3.6,0.94,0.91
2018,248,26.36,19.99,20.54,1.91,89.63,3.74,0.93,0.9
2018,249,26.09,19.87,20.31,1.13,89.67,3.18,0.93,0.9
2018,250,25.92,19.67,20.12,2.5,89.23,2.95,0.93,0.9
2018,251,24.97,18.86,19.56,1.58,89.4,2.52,0.92,0.89
2018,252,26.22,17.93,19.52,0.97,88.42,1.96,0.92,0.89
2018,253,27.54,18.56,19.3,0.16,85.07,1.49,0.91,0.88
2018,254,28.47,18.9,19.49,0.03,83.23,1.41,0.91,0.87
2018,255,26.94,18.85,19.59,0.38,86.89,1.82,0.9,0.87
2018,256,26.72,17.97,19.74,0.86,88.63,1.95,0.9,0.86
2018,257,27.6,18.61,20.35,1.87,88.03,1.74,0.89,0.86
2018,258,28.05,19.93,20.94,4.45,87.3,1.53,0.89,0.87
2018,259,28.04,20.19,20.97,2.5,87.73,1.96,0.89,0.86
2018,260,27.38,19.35,20.01,1.32,86.55,2.11,0.88,0.86
2018,261,27.83,18.85,19.88,1.36,85.47,1.67,0.88,0.85
2018,262,26.78,20.55,20.62,2.54,88.12,1.77,0.88,0.85
2018,263,28.84,20.41,21.41,4.93,87.22,1.79,0.87,0.86
2018,264,28.95,21.06,21.55,3.43,86.64,1.94,0.87,0.86
2018,265,26.73,20.75,21.29,0.31,88.96,2.89,0.87,0.84
2018,266,28.21,20.29,20.81,0.23,86.4,1.6,0.86,0.84
2018,267,28.53,20.16,20.72,0.09,85.85,1.46,0.86,0.83
2018,268,29.45,19.98,21.03,0.16,85.64,1.57,0.85,0.83
2018,269,29.57,20.46,21.65,1.94,84.83,1.17,0.85,0.83
2018,270,28.54,20.53,21.06,5.19,83.07,0.99,0.85,0.84
2018,271,29.35,19.83,20.63,8.36,80.19,1.42,0.85,0.85
2018,272,30.42,20.66,20.52,1.03,77.99,1.85,0.85,0.83
2018,273,30.85,20.2,20.03,0.45,76.51,1.86,0.84,0.82
2018,274,31.29,19.87,20.56,6.26,76.54,1.64,0.84,0.83
2018,275,30.15,20.18,21.02,2.34,79.43,1.48,0.84,0.83
2018,276,28.85,21.6,21.54,2.98,82.92,1.25,0.84,0.83
2018,277,27.68,21.44,21.24,2.66,82.94,1.21,0.83,0.83
2018,278,28.85,21.15,20.61,0.26,78.25,2.01,0.83,0.81
2018,279,29.87,19.88,18.39,0.0,72.7,2.11,0.83,0.81
2018,280,31.05,20.1,18.56,0.0,68.84,2.27,0.82,0.8
2018,281,30.52,20.45,19.48,0.09,73.06,1.72,0.82,0.8
2018,282,30.33,18.42,17.96,0.0,71.55,1.24,0.81,0.79
2018,283,30.47,19.11,17.97,0.0,71.13,1.21,0.81,0.79
2018,284,30.67,17.83,17.75,0.0,73.51,1.72,0.8,0.78
2018,285,30.85,19.41,18.72,0.01,72.31,1.5,0.8,0.77
2018,286,30.65,17.94,16.42,0.0,66.06,1.85,0.79,0.76
2018,287,30.62,16.84,16.09,0.0,64.89,1.61,0.78,0.76
2018,288,30.55,17.71,16.22,0.0,65.49,1.61,0.78,0.76
2018,289,30.72,17.67,17.9,0.08,71.39,1.95,0.77,0.75
2018,290,28.87,20.9,19.14,0.55,77.4,0.91,0.77,0.75
2018,291,27.63,20.31,19.77,5.24,83.13,0.92,0.77,0.77
2018,292,28.37,20.02,19.09,2.88,75.88,0.85,0.77,0.77
2018,293,30.24,18.77,18.0,0.01,71.56,1.19,0.77,0.76
2018,294,30.29,17.99,17.18,0.0,69.81,1.19,0.76,0.75
2018,295,30.77,18.11,17.03,0.01,68.4,1.23,0.76,0.74
2018,296,30.71,17.3,14.36,0.02,57.88,1.48,0.75,0.73
2018,297,31.04,16.16,14.58,0.01,58.3,1.2,0.75,0.73
2018,298,28.2,20.17,18.17,0.34,72.73,2.07,0.74,0.73
2018,299,30.09,19.55,16.39,0.06,64.94,1.52,0.74,0.73
2018,300,30.3,16.5,13.6,0.0,59.5,2.16,0.73,0.71
2018,301,30.08,15.93,12.41,0.0,57.88,2.23,0.73,0.71
2018,302,29.24,14.82,11.59,0.0,57.17,2.17,0.72,0.7
2018,303,28.52,13.96,10.93,0.0,56.55,2.19,0.72,0.7
2018,304,29.7,14.68,12.31,0.0,59.81,2.55,0.71,0.69
2018,305,28.98,14.12,12.44,0.0,58.43,2.23,0.71,0.69
2018,306,29.74,15.34,15.97,0.0,65.79,1.65,0.71,0.68
2018,307,29.99,19.59,19.41,0.23,74.36,1.63,0.7,0.68
2018,308,29.29,20.15,20.53,3.51,80.72,1.17,0.7,0.69
2018,309,25.74,21.38,20.96,9.25,87.82,1.0,0.7,0.75
2018,310,29.64,19.63,18.55,0.43,74.49,1.22,0.7,0.71
2018,311,29.99,18.19,16.05,0.0,65.82,1.68,0.7,0.69
2018,312,30.36,15.42,15.32,0.0,65.11,1.6,0.7,0.68
2018,313,30.42,16.2,15.11,0.0,64.15,1.36,0.69,0.68
2018,314,29.75,15.91,13.53,0.0,60.26,1.33,0.69,0.67
2018,315,29.74,14.53,11.95,0.0,57.68,1.42,0.68,0.66
2018,316,29.22,13.49,10.45,0.0,54.19,1.48,0.68,0.65
2018,317,29.01,13.68,9.53,0.0,51.59,1.26,0.68,0.65
2018,318,28.95,13.76,10.49,0.0,55.66,1.15,0.67,0.64
2018,319,30.38,12.6,8.97,0.0,51.3,2.03,0.67,0.63
2018,320,30.0,13.65,9.04,0.0,48.52,2.12,0.66,0.62
2018,321,29.95,13.78,11.94,0.0,55.53,1.67,0.66,0.62
2018,322,30.31,16.2,15.39,0.0,63.73,1.33,0.66,0.62
2018,323,29.54,18.56,16.82,0.05,66.46,1.02,0.65,0.61
2018,324,28.67,20.27,18.7,0.45,72.64,0.98,0.65,0.62
2018,325,28.44,19.52,18.27,0.01,71.59,1.42,0.65,0.61
2018,326,29.35,18.0,14.79,0.0,62.17,2.09,0.64,0.61
2018,327,29.57,16.31,11.56,0.0,54.29,2.72,0.64,0.6
2018,328,29.34,15.19,11.82,0.0,56.89,1.89,0.64,0.59
2018,329,28.35,14.74,11.08,0.0,53.78,1.51,0.63,0.59
2018,330,28.62,14.36,10.89,0.0,54.76,1.64,0.63,0.59
2018,331,28.8,13.64,7.81,0.0,45.01,2.1,0.63,0.58
2018,332,27.16,14.01,8.56,0.0,50.15,2.06,0.62,0.57
2018,333,28.12,12.67,8.14,0.0,48.8,2.0,0.62,0.57
2018,334,28.47,12.65,8.11,0.0,48.67,1.98,0.62,0.57
2018,335,26.59,12.97,9.21,0.0,52.81,1.88,0.62,0.56
2018,336,27.76,13.78,10.16,0.0,54.75,1.42,0.61,0.56
2018,337,28.05,14.67,12.3,0.0,59.29,1.79,0.61,0.56
2018,338,27.12,16.24,13.36,0.0,62.57,1.9,0.61,0.55
2018,339,29.05,15.64,13.22,0.0,61.1,1.49,0.61,0.55
2018,340,28.77,15.14,12.9,0.0,63.0,1.3,0.6,0.54
2018,341,29.47,13.74,11.22,0.0,57.19,1.37,0.6,0.54
2018,342,29.56,15.38,12.4,0.0,59.19,1.47,0.6,0.53
2018,343,29.32,15.33,11.84,0.0,57.96,1.53,0.6,0.53
2018,344,27.06,14.04,8.57,0.0,50.23,1.49,0.59,0.52
2018,345,27.67,9.94,5.82,0.0,50.01,1.46,0.59,0.52
2018,346,26.82,12.78,9.0,0.0,59.6,1.5,0.59,0.51
2018,347,27.13,10.84,7.9,0.0,55.84,2.15,0.59,0.51
2018,348,27.22,12.9,9.37,0.0,54.54,3.32,0.58,0.5
2018,349,27.25,15.08,12.03,0.0,59.77,3.07,0.58,0.49
2018,350,26.64,12.79,7.58,0.0,50.38,2.69,0.58,0.49
2018,351,26.32,11.07,7.15,0.0,52.54,2.4,0.58,0.49
2018,352,27.33,12.98,9.19,0.0,59.52,2.51,0.58,0.49
2018,353,27.22,10.76,5.02,0.0,47.16,2.46,0.57,0.48
2018,354,27.51,10.62,6.85,0.0,48.45,2.2,0.57,0.47
2018,355,28.3,12.21,9.67,0.0,57.59,1.51,0.57,0.47
2018,356,29.13,11.77,8.73,0.0,50.54,1.35,0.57,0.47
2018,357,29.39,13.91,11.93,0.0,56.32,1.32,0.57,0.47
2018,358,30.1,15.87,14.05,0.0,62.94,1.65,0.56,0.46
2018,359,30.28,16.02,12.7,0.0,58.07,1.47,0.56,0.46
2018,360,28.88,15.25,10.45,0.0,54.29,1.85,0.56,0.46
2018,361,28.29,10.11,0.45,0.0,35.34,1.82,0.56,0.45
2018,362,26.94,9.06,-3.95,0.0,26.19,2.58,0.56,0.45
2018,363,27.93,8.98,-3.03,0.0,26.77,2.4,0.56,0.44
2018,364,28.02,9.81,-2.34,0.0,27.99,2.78,0.55,0.44
2018,365,28.45,10.25,-1.35,0.0,29.18,2.72,0.55,0.43
2019,1,29.66,10.32,-1.71,0.0,26.85,1.86,0.55,0.43
2019,2,30.49,10.51,0.02,0.0,29.01,1.13,0.55,0.43
2019,3,30.15,12.91,1.84,0.0,31.66,1.22,0.55,0.43
2019,4,30.66,10.98,1.18,0.0,30.66,1.44,0.55,0.43
2019,5,30.62,12.16,4.27,0.0,38.25,1.66,0.54,0.42
2019,6,30.34,11.75,3.32,0.0,38.53,1.48,0.54,0.42
2019,7,29.39,11.49,1.09,0.0,33.15,2.7,0.54,0.42
2019,8,29.75,10.63,-1.34,0.0,28.1,2.14,0.54,0.41
2019,9,30.78,10.46,-0.41,0.0,30.5,1.32,0.54,0.41
2019,10,30.71,10.29,0.11,0.0,29.95,1.84,0.54,0.41
2019,11,30.65,11.13,3.02,0.0,36.49,1.64,0.54,0.41
2019,12,30.06,15.0,3.76,0.0,36.78,1.57,0.53,0.41
2019,13,29.98,11.03,4.32,0.0,40.7,1.45,0.53,0.41
2019,14,30.0,12.71,5.61,0.0,41.09,2.37,0.53,0.4
2019,15,30.12,13.36,5.75,0.0,38.8,2.49,0.53,0.4
2019,16,31.11,13.52,7.28,0.0,43.06,1.73,0.53,0.4
2019,17,31.3,13.03,4.3,0.0,36.0,1.56,0.53,0.4
2019,18,31.56,12.79,2.84,0.0,32.27,1.48,0.53,0.4
2019,19,31.27,13.15,2.86,0.0,31.33,2.03,0.52,0.39
2019,20,31.51,13.44,3.47,0.0,32.48,1.69,0.52,0.39
2019,21,30.84,13.46,6.32,0.0,45.73,2.23,0.52,0.39
2019,22,27.82,13.13,11.64,0.0,69.84,1.74,0.52,0.39
2019,23,27.56,13.29,11.3,0.0,68.19,1.7,0.52,0.4
2019,24,29.33,10.12,5.15,0.0,47.82,1.94,0.52,0.39
2019,25,28.09,9.29,1.3,0.0,38.74,1.88,0.52,0.39
2019,26,28.38,8.67,3.31,0.0,41.05,1.98,0.52,0.39
2019,27,27.51,12.54,10.61,0.0,58.5,3.2,0.52,0.39
2019,28,26.99,12.08,3.32,0.0,38.34,3.36,0.52,0.38
2019,29,28.28,10.48,-2.77,0.0,25.56,3.19,0.51,0.38
2019,30,29.57,9.94,-2.48,0.0,25.3,1.86,0.51,0.37
2019,31,30.82,11.8,2.06,0.0,32.72,1.29,0.51,0.37
2019,32,30.96,13.13,7.1,0.0,42.88,1.7,0.51,0.37
2019,33,31.12,13.89,7.44,0.0,43.26,1.78,0.51,0.36
2019,34,31.28,14.97,8.73,0.0,43.35,1.84,0.51,0.36
2019,35,32.22,15.76,8.44,0.0,40.92,2.78,0.51,0.36
2019,36,32.41,15.46,9.26,0.0,44.95,1.41,0.51,0.35
2019,37,32.43,15.28,9.48,0.0,48.4,2.23,0.51,0.35
2019,38,27.71,12.03,9.71,0.0,62.65,2.68,0.51,0.35
2019,39,26.85,9.95,5.01,0.0,55.37,2.46,0.5,0.35
2019,40,30.07,7.2,-3.73,0.0,30.71,2.23,0.5,0.34
2019,41,32.31,10.47,-3.21,0.0,22.67,2.89,0.5,0.33
2019,42,32.98,12.78,2.0,0.0,28.83,1.4,0.5,0.32
2019,43,33.74,16.54,9.87,0.0,39.24,1.55,0.5,0.31
2019,44,34.21,18.92,10.35,0.0,40.27,1.36,0.5,0.3
2019,45,34.36,17.75,8.78,0.0,39.92,2.11,0.5,0.29
2019,46,32.3,16.34,8.8,0.0,44.66,2.34,0.5,0.29
2019,47,32.44,12.85,3.45,0.0,38.73,1.65,0.5,0.29
2019,48,32.59,13.03,0.45,0.0,29.74,1.68,0.5,0.28
2019,49,35.27,13.72,1.03,0.0,27.99,1.6,0.5,0.27
2019,50,36.61,15.99,2.67,0.0,28.22,1.58,0.5,0.26
2019,51,37.18,15.78,5.43,0.0,34.08,2.5,0.5,0.25
2019,52,36.12,17.76,12.65,0.0,50.63,2.01,0.5,0.25
2019,53,35.57,20.34,10.8,0.0,37.91,1.49,0.5,0.25
2019,54,37.03,19.99,7.85,0.0,30.62,2.32,0.5,0.24
2019,55,36.43,19.2,2.21,0.0,23.18,2.39,0.5,0.23
2019,56,35.38,17.77,2.85,0.0,26.87,2.21,0.5,0.23
2019,57,31.94,16.41,4.33,0.0,33.45,2.79,0.5,0.23
2019,58,30.26,14.93,8.34,0.0,47.79,2.69,0.49,0.23
2019,59,31.36,13.24,4.96,0.0,43.68,1.39,0.49,0.23
2019,60,34.09,12.79,-0.15,0.0,26.05,1.33,0.49,0.22
2019,61,37.06,15.58,4.49,0.0,34.71,2.59,0.49,0.22
2019,62,34.12,16.56,11.71,0.0,59.28,2.14,0.49,0.22
2019,63,33.46,16.9,14.11,0.0,64.13,2.94,0.49,0.22
2019,64,33.01,17.17,12.49,0.0,59.49,2.71,0.49,0.22
2019,65,32.57,14.07,9.09,0.0,55.2,2.39,0.49,0.22
2019,66,34.31,12.87,4.62,0.0,40.9,2.03,0.49,0.21
2019,67,36.4,16.11,3.31,0.0,27.08,2.26,0.49,0.21
2019,68,36.16,17.77,5.28,0.0,29.82,2.28,0.49,0.2
2019,69,37.32,16.96,4.81,0.0,30.31,2.36,0.49,0.2
2019,70,35.59,17.15,7.64,0.0,38.21,2.45,0.49,0.2
2019,71,36.29,15.98,7.29,0.0,39.24,1.94,0.49,0.19
2019,72,35.07,16.36,8.89,0.0,43.19,2.75,0.49,0.19
2019,73,35.15,16.29,7.73,0.0,39.89,2.68,0.49,0.19
2019,74,36.78,16.95,3.0,0.0,24.12,2.06,0.49,0.19
2019,75,38.11,18.18,2.97,0.0,22.85,2.06,0.49,0.18
2019,76,36.81,18.98,2.98,0.0,24.75,2.34,0.49,0.18
2019,77,37.56,17.77,3.06,0.0,25.89,2.36,0.49,0.17
2019,78,37.73,18.0,2.95,0.0,25.72,2.3,0.49,0.17
2019,79,37.26,18.17,5.68,0.0,31.9,2.37,0.49,0.17
2019,80,36.65,16.05,8.38,0.0,41.53,2.27,0.49,0.17
2019,81,37.15,16.64,4.21,0.0,29.97,2.06,0.49,0.16
2019,82,38.99,18.15,2.27,0.0,21.9,1.89,0.49,0.16
2019,83,39.52,19.31,1.87,0.0,18.41,1.84,0.49,0.16
2019,84,40.3,20.91,4.95,0.0,20.81,2.14,0.49,0.15
2019,85,40.16,21.45,3.83,0.0,21.44,2.06,0.49,0.15
2019,86,40.11,20.8,5.89,0.0,29.66,1.64,0.49,0.15
2019,87,40.36,19.54,1.73,0.0,22.37,1.67,0.49,0.15
2019,88,40.69,19.6,5.11,0.0,27.78,1.77,0.49,0.14
2019,89,40.46,20.98,8.53,0.0,32.82,2.25,0.49,0.14
2019,90,38.76,20.65,11.59,0.0,42.91,2.56,0.49,0.14
2019,91,38.76,19.23,9.3,0.0,39.64,2.58,0.49,0.14
2019,92,39.93,18.95,8.53,0.0,38.44,1.94,0.49,0.14
2019,93,40.87,18.84,9.14,0.0,38.82,1.99,0.49,0.13
2019,94,41.41,20.82,8.99,0.01,33.83,2.34,0.49,0.13
2019,95,39.7,20.85,14.06,0.0,48.97,2.3,0.49,0.13
2019,96,39.94,20.42,10.96,0.0,40.66,2.65,0.49,0.13
2019,97,39.16,20.46,10.68,0.0,39.22,2.55,0.49,0.13
2019,98,40.31,19.72,10.42,0.0,39.3,2.68,0.49,0.13
2019,99,38.91,20.31,10.44,0.0,39.51,2.87,0.49,0.13
2019,100,40.3,19.9,7.51,0.0,30.94,2.48,0.49,0.13
2019,101,40.52,19.62,9.4,0.0,37.09,2.33,0.49,0.12
2019,102,40.31,21.18,11.08,0.02,39.81,2.34,0.49,0.12
2019,103,41.32,21.76,8.44,0.02,28.87,1.93,0.49,0.12
2019,104,39.34,23.23,11.54,0.78,33.63,1.66,0.49,0.14
2019,105,37.27,24.74,12.37,1.17,36.61,2.24,0.49,0.16
2019,106,35.54,22.23,15.54,0.6,51.31,2.88,0.49,0.21
2019,107,35.42,19.24,11.76,0.0,48.69,3.01,0.49,0.2
2019,108,37.66,15.04,6.24,0.0,39.01,2.39,0.49,0.2
2019,109,38.62,18.35,11.83,0.0,46.72,2.6,0.49,0.19
2019,110,38.26,18.99,10.11,0.0,40.35,2.61,0.49,0.18
2019,111,37.78,19.26,12.68,0.0,47.02,2.87,0.49,0.18
2019,112,38.33,19.17,9.09,0.0,39.08,2.75,0.49,0.17
2019,113,40.65,19.02,9.5,0.0,37.35,2.33,0.49,0.17
2019,114,41.71,21.21,9.78,0.0,33.89,2.24,0.49,0.16
2019,115,41.89,21.51,12.3,0.0,39.06,2.11,0.49,0.16
2019,116,43.2,23.5,10.89,0.0,31.62,2.57,0.49,0.15
2019,117,42.96,24.1,11.71,0.0,32.96,2.29,0.49,0.15
2019,118,42.52,26.02,9.21,0.0,27.23,2.76,0.49,0.14
2019,119,40.33,22.71,12.89,0.0,39.9,3.0,0.49,0.14
2019,120,38.7,23.0,12.2,0.0,38.14,3.18,0.49,0.14
2019,121,36.93,20.75,14.53,0.0,52.89,3.61,0.49,0.14
2019,122,36.75,19.78,12.94,0.0,51.79,3.35,0.49,0.14
2019,123,35.87,19.16,13.96,0.0,55.73,3.37,0.49,0.14
2019,124,35.71,20.31,16.65,0.0,60.49,3.45,0.49,0.14
2019,125,36.89,21.1,15.7,0.0,55.5,3.24,0.49,0.13
2019,126,38.68,20.57,14.65,0.0,52.18,2.7,0.49,0.13
2019,127,37.91,20.54,16.11,0.0,54.3,3.26,0.49,0.13
2019,128,36.95,22.11,17.6,0.0,59.73,3.81,0.49,0.13
2019,129,36.52,21.67,16.56,0.0,56.54,3.83,0.49,0.13
2019,130,36.87,21.28,15.75,0.0,55.08,3.65,0.49,0.13
2019,131,39.1,20.44,14.99,0.0,53.34,3.45,0.49,0.13
2019,132,40.07,20.7,15.63,0.0,53.75,3.29,0.49,0.13
2019,133,39.67,21.7,14.61,0.0,51.96,3.57,0.49,0.13
2019,134,38.9,20.72,13.48,0.0,50.78,3.33,0.49,0.13
2019,135,38.82,20.31,12.37,0.0,49.47,3.19,0.49,0.12
2019,136,38.68,20.19,13.01,0.13,49.32,2.91,0.49,0.13
2019,137,39.2,19.61,13.6,0.0,48.47,3.23,0.49,0.13
2019,138,39.91,21.01,12.52,0.0,41.4,3.25,0.49,0.12
2019,139,40.62,22.95,11.06,0.0,32.33,3.29,0.49,0.12
2019,140,41.61,22.83,11.92,0.0,34.77,3.05,0.49,0.12
2019,141,40.65,22.46,16.34,0.0,50.67,3.23,0.49,0.12
2019,142,39.92,22.93,17.86,0.0,54.29,3.32,0.49,0.12
2019,143,38.69,22.82,17.34,0.0,55.05,3.6,0.49,0.12
2019,144,38.43,22.22,17.32,0.0,55.67,3.3,0.49,0.12
2019,145,37.1,23.3,17.32,0.0,54.54,3.34,0.49,0.12
2019,146,37.79,22.33,15.45,0.0,50.61,3.41,0.49,0.12
2019,147,38.43,21.94,16.62,0.0,52.62,3.37,0.49,0.12
2019,148,40.01,22.59,16.88,0.0,52.63,3.86,0.49,0.12
2019,149,39.95,22.84,16.32,0.0,52.51,3.81,0.49,0.12
2019,150,38.92,22.55,17.77,0.0,56.49,3.99,0.49,0.12
2019,151,39.64,23.56,17.88,0.0,55.38,3.89,0.49,0.12
2019,152,39.8,23.87,17.77,0.0,55.02,3.74,0.49,0.12
2019,153,40.0,23.43,18.94,0.0,57.14,3.98,0.49,0.12
2019,154,31.84,24.0,19.68,0.01,64.48,3.33,0.49,0.12
2019,155,37.69,23.57,19.11,0.02,59.15,4.07,0.49,0.12
2019,156,38.72,22.91,18.17,0.06,54.83,3.36,0.49,0.12
2019,157,37.31,24.32,17.64,0.03,51.96,3.74,0.49,0.12
2019,158,38.63,23.19,18.14,0.19,53.86,3.44,0.49,0.12
2019,159,32.1,24.41,19.93,0.95,61.15,2.31,0.49,0.14
2019,160,31.85,24.96,20.9,5.27,66.67,1.98,0.49,0.22
2019,161,32.52,24.2,22.39,14.23,75.41,1.7,0.51,0.58
2019,162,33.56,24.31,22.45,10.93,77.03,2.43,0.51,0.6
2019,163,30.89,23.4,21.7,6.89,76.7,5.65,0.52,0.56
2019,164,30.86,22.67,20.42,5.97,73.65,5.73,0.52,0.57
2019,165,31.07,21.96,20.43,12.72,75.32,4.71,0.53,0.62
2019,166,31.22,22.73,21.17,12.67,76.76,4.65,0.54,0.64
2019,167,32.13,23.05,21.77,2.54,76.85,4.14,0.54,0.55
2019,168,31.44,23.11,21.58,2.08,76.99,4.48,0.54,0.53
2019,169,31.08,22.77,21.51,5.26,77.38,4.87,0.54,0.55
2019,170,30.71,23.17,21.89,7.58,79.27,4.1,0.54,0.6
2019,171,31.46,22.95,21.55,1.46,76.93,3.76,0.54,0.54
2019,172,33.23,22.15,20.83,0.04,72.29,3.25,0.54,0.5
2019,173,32.1,22.79,21.01,0.86,73.82,2.62,0.54,0.49
2019,174,29.62,23.24,21.48,3.21,79.97,2.66,0.54,0.52
2019,175,27.13,22.58,21.22,6.64,82.4,2.43,0.54,0.58
2019,176,31.97,22.66,21.9,4.66,78.84,2.73,0.55,0.57
2019,177,31.4,23.2,22.46,9.6,82.16,2.48,0.55,0.61
2019,178,28.97,22.85,22.58,58.54,87.12,3.75,0.57,0.8
2019,179,26.56,21.81,22.02,106.74,90.76,5.1,0.63,0.96
2019,180,25.17,21.7,22.22,39.67,92.59,4.61,0.67,0.9
2019,181,26.66,22.86,22.39,38.02,89.69,4.16,0.7,0.89
2019,182,25.6,22.72,22.22,55.88,90.95,3.82,0.73,0.95
2019,183,27.58,22.3,22.22,32.6,88.49,4.03,0.77,0.9
2019,184,26.3,21.93,22.04,12.79,89.78,3.53,0.78,0.85
2019,185,25.84,20.6,19.82,4.47,83.28,3.79,0.78,0.81
2019,186,26.55,20.71,22.79,35.31,91.46,5.35,0.79,0.9
2019,187,25.82,23.4,23.04,63.1,93.07,6.38,0.82,0.96
2019,188,25.57,23.26,23.1,45.42,93.98,5.78,0.86,0.96
2019,189,26.96,23.25,23.15,39.66,91.54,5.62,0.88,0.95
2019,190,26.84,23.64,23.45,29.36,92.66,5.55,0.9,0.94
2019,191,26.88,23.49,23.31,30.98,92.06,5.73,0.91,0.94
2019,192,25.38,23.19,23.07,36.32,93.71,5.36,0.93,0.96
2019,193,27.61,22.57,22.72,5.46,89.44,4.53,0.93,0.91
2019,194,27.21,22.76,22.84,7.02,90.72,4.25,0.93,0.91
2019,195,26.68,22.89,22.93,11.35,92.21,4.55,0.93,0.92
2019,196,27.56,22.46,22.57,8.54,89.7,4.08,0.93,0.92
2019,197,26.38,22.45,22.5,7.85,91.42,4.18,0.93,0.91
2019,198,26.8,22.02,22.18,2.4,89.81,3.39,0.93,0.9
2019,199,28.27,21.7,22.11,3.7,87.72,2.67,0.92,0.9
2019,200,28.98,21.64,22.49,14.57,87.21,1.62,0.92,0.91
2019,201,29.36,22.61,22.68,17.59,86.02,0.86,0.93,0.93
2019,202,28.83,22.7,22.96,11.95,88.37,1.6,0.93,0.92
2019,203,26.99,23.01,23.4,12.63,92.83,2.76,0.94,0.92
2019,204,28.84,22.56,23.02,10.95,90.22,2.8,0.94,0.92
2019,205,25.52,23.19,22.99,41.9,93.84,4.44,0.95,0.95
2019,206,26.23,23.08,23.07,24.46,93.44,4.77,0.95,0.95
2019,207,25.4,23.02,22.82,72.45,94.15,5.3,0.96,0.98
2019,208,24.24,22.6,22.64,62.85,95.4,6.18,0.97,0.99
2019,209,24.93,22.56,22.56,26.8,94.3,5.97,0.97,0.97
2019,210,24.29,22.52,22.53,55.34,95.47,5.82,0.97,0.99
2019,211,24.19,22.02,22.19,46.2,95.31,5.87,0.98,0.99
2019,212,24.46,22.04,22.28,32.18,94.78,5.71,0.98,0.98
2019,213,25.78,22.04,22.28,36.67,92.75,6.22,0.98,0.98
2019,214,25.19,21.89,22.23,52.34,93.85,6.57,0.98,0.99
2019,215,24.43,22.67,22.74,71.94,96.03,6.4,0.98,0.99
2019,216,24.5,22.57,22.8,103.69,96.42,6.0,0.99,1.0
2019,217,24.72,22.87,22.81,39.84,95.23,6.48,0.99,0.99
2019,218,24.5,22.85,22.73,27.76,95.25,6.49,0.99,0.99
2019,219,24.4,22.84,22.77,32.7,95.89,6.29,0.99,0.99
2019,220,24.86,22.48,22.43,22.64,95.08,6.57,0.99,0.98
2019,221,24.25,22.43,22.44,24.63,95.84,6.54,0.99,0.98
2019,222,25.58,21.53,22.12,22.81,93.32,6.72,0.99,0.98
2019,223,25.95,21.33,21.7,15.0,92.25,5.23,0.98,0.97
2019,224,25.47,21.37,21.92,7.28,92.78,3.76,0.98,0.96
2019,225,27.2,21.76,22.47,7.85,92.28,4.1,0.98,0.96
2019,226,25.47,22.31,22.5,6.7,94.52,3.31,0.98,0.95
2019,227,26.84,22.29,22.52,7.41,92.04,4.29,0.98,0.95
2019,228,27.23,21.83,22.28,7.02,90.95,4.37,0.97,0.95
2019,229,27.05,21.4,21.84,2.41,90.36,3.43,0.97,0.94
2019,230,27.0,21.11,21.74,2.53,90.57,2.98,0.96,0.93
2019,231,27.3,20.88,21.74,1.6,90.68,2.51,0.96,0.92
2019,232,26.89,20.96,21.62,2.02,90.58,2.42,0.96,0.92
